,pubmed_id,value,class,id_ontology
6065,7815415,mentally retarded,DiseaseClass,D008607
6066,7815415,DM,Modifier,D009223
6067,7815415,DM,SpecificDisease,D009223
6071,10571943,Frasier syndrome,SpecificDisease,D052159
6072,10571943,Frasier syndrome,SpecificDisease,D052159
6073,10571943,FS,SpecificDisease,D052159
6074,10571943,Denys-Drash syndrome,SpecificDisease,D030321
6075,10571943,DDS,SpecificDisease,D030321
6076,10571943,WT1 gene abnormality,SpecificDisease,D009396
6077,10571943,FS,SpecificDisease,D052159
6078,10571943,DDS,SpecificDisease,D030321
6082,10500204,Friedreich ataxia,SpecificDisease,D005621
6083,10500204,Friedreich ataxia,SpecificDisease,D005621
6084,10500204,FRDA,SpecificDisease,D005621
6085,10500204,inherited ataxias,DiseaseClass,D013132
6086,10500204,autosomal recessive degenerative disorder,DiseaseClass,D019636
6088,10500204,absence of deep tendon reflexes,DiseaseClass,D012021
6089,10500204,extensor plantar responses,DiseaseClass,D001405
6091,10500204,FRDA,SpecificDisease,D005621
6092,10500204,FRDA,Modifier,D005621
6093,10500204,FRDA,Modifier,D005621
6094,10500204,FRDA,Modifier,D005621
6095,10500204,FRDA,Modifier,D005621
6096,10500204,FRDA,Modifier,D005621
6097,10500204,FRDA,SpecificDisease,D005621
6098,10500204,mitochondrial disorder,DiseaseClass,D028361
6102,2912886,Chronic nonspherocytic hemolytic anemia,SpecificDisease,D000746
6103,2912886,CNSHA,SpecificDisease,D000746
6104,2912886,glucose 6 phosphate dehydrogenase (G6PD) deficiency,SpecificDisease,D005955
6105,2912886,familial amyloidotic polyneuropathy,SpecificDisease,D028227
6106,2912886,FAP,SpecificDisease,D028227
6107,2912886,erythrocytic G6PD deficiency,SpecificDisease,D005955
6108,2912886,chronic nonspherocytic hemolytic anemia,SpecificDisease,D000746
6109,2912886,CNSHA,SpecificDisease,D000746
6110,2912886,familial amyloidotic polyneuropathy,SpecificDisease,D028227
6111,2912886,FAP,SpecificDisease,D028227
6112,2912886,Chronic hemolysis,SpecificDisease,D006461
6116,3422216,choroideremia,SpecificDisease,D015794
6117,3422216,choroideremia,SpecificDisease,D015794
6118,3422216,choroideremia,Modifier,D015794
6122,2016095,Prader-Willi syndrome,SpecificDisease,D011218
6123,2016095,Prader-Willi syndrome,SpecificDisease,D011218
6124,2016095,PWS,SpecificDisease,D011218
6125,2016095,PWS,SpecificDisease,D011218
6126,2016095,Prader Willi,Modifier,D011218
6131,10807385,hereditary ovarian cancers,SpecificDisease,D061325
6132,10807385,ovarian cancer,SpecificDisease,D010051
6133,10807385,hereditary ovarian cancers,SpecificDisease,D061325
6134,10807385,sporadic (nonhereditary) ovarian cancers,SpecificDisease,D010051
6135,10807385,ovarian cancers,SpecificDisease,D010051
6136,10807385,cancer,Modifier,D009369
6137,10807385,Cancer,Modifier,D009369
6138,10807385,ovarian cancer,SpecificDisease,D010051
6139,10807385,Hereditary cancers,DiseaseClass,D009369
6140,10807385,hereditary cancers,DiseaseClass,D009369
6141,10807385,stage III cancers,DiseaseClass,D009369
6142,10807385,BRCA-associated hereditary ovarian cancers,SpecificDisease,OMIM:604370|OMIM:612555|OMIM:613399
6143,10807385,sporadic cancers,DiseaseClass,D009369
6144,10807385,advanced-stage hereditary cancer,Modifier,D009386
6145,10807385,nonhereditary cancer,Modifier,D009369
6150,1302008,Wilms' tumour,Modifier,D009396
6151,1302008,Denys-Drash syndrome,SpecificDisease,D030321
6152,1302008,developmental disorder,DiseaseClass,D002658
6153,1302008,renal failure,DiseaseClass,D051437
6154,1302008,intersex disorders,DiseaseClass,D012734
6155,1302008,Wilms tumour,SpecificDisease,D009396
6156,1302008,Wilms tumour,Modifier,D009396
6161,3014348,Duchenne muscular dystrophy,SpecificDisease,D020388
6162,3014348,DMD,SpecificDisease,D020388
6163,3014348,X-linked recessive genetic disorder,DiseaseClass,D040181
6164,3014348,DMD,SpecificDisease,D020388
6165,3014348,DMD,Modifier,D020388
6166,3014348,DMD,Modifier,D020388
6167,3014348,DMD,SpecificDisease,D020388
6168,3014348,Becker muscular dystrophy,SpecificDisease,C537666
6169,3014348,BMD,SpecificDisease,C537666
6170,3014348,DMD,SpecificDisease,D020388
6171,3014348,DMD,SpecificDisease,D020388
6172,3014348,DMD,Modifier,D020388
6176,7802009,Duchenne muscular dystrophy,SpecificDisease,D020388
6177,7802009,DMD,Modifier,D020388
6178,7802009,Duchenne muscular dystrophy,SpecificDisease,D020388
6179,7802009,X-linked diseases,DiseaseClass,D040181
6183,1127526,Analbuminemia,SpecificDisease,OMIM:103600
6184,1127526,analbuminemia,SpecificDisease,OMIM:103600
6185,1127526,ankle edema,DiseaseClass,D016512
6186,1127526,ease of fatigue,DiseaseClass,D005221
6187,1127526,arterial hypotension,DiseaseClass,D007022
6191,7857677,type II Gaucher disease,Modifier,D005776
6192,7857677,Gaucher disease,SpecificDisease,D005776
6193,7857677,GD,SpecificDisease,D005776
6194,7857677,deficiency of beta-glucocerebrosidase,SpecificDisease,D005776
6195,7857677,type I GD,SpecificDisease,D005776
6196,7857677,type II GD,SpecificDisease,D005776
6197,7857677,type III GD,SpecificDisease,D005776
6198,7857677,type GD II,SpecificDisease,D005776
6199,7857677,GD type II,Modifier,D005776
6200,7857677,stillborn,DiseaseClass,D005313
6201,7857677,type II GD,SpecificDisease,D005776
6205,10403837,hereditary progressive dystonia,SpecificDisease,D020821
6206,10403837,Hereditary progressive dystonia,SpecificDisease,D020821
6207,10403837,HPD,SpecificDisease,D020821
6208,10403837,dopa-responsive dystonia,SpecificDisease,C538007
6209,10403837,DRD,SpecificDisease,C538007
6210,10403837,genetic defect,DiseaseClass,D030342
6211,10403837,HPD,Modifier,D020821
6212,10403837,DRD,Modifier,C538007
6216,10447259,Wiskott-Aldrich syndrome,Modifier,D014923
6217,10447259,Wiskott-Aldrich syndrome,SpecificDisease,D014923
6218,10447259,WAS,SpecificDisease,D014923
6219,10447259,X-linked recessive immunodeficiency,DiseaseClass,D053632
6220,10447259,thrombocytopenia,DiseaseClass,D013921
6221,10447259,eczema,DiseaseClass,D004485
6222,10447259,WAS,Modifier,D014923
6223,10447259,WAS,SpecificDisease,D014923
6224,10447259,XLT,SpecificDisease,OMIM:313900
6228,511159,glucose-6-phosphate dehydrogenase (G6PD) deficiency,SpecificDisease,D005955
6229,511159,G6PD-deficient,Modifier,D005955
6230,511159,G6PD deficiency,SpecificDisease,D005955
6234,8266996,Angelman syndrome,SpecificDisease,D017204
6235,8266996,Prader-Willi syndrome,SpecificDisease,D011218
6236,8266996,Angelman syndrome,SpecificDisease,D017204
6237,8266996,AS,SpecificDisease,D017204
6238,8266996,Prader-Willi syndrome,SpecificDisease,D011218
6239,8266996,PWS,SpecificDisease,D011218
6240,8266996,AS,SpecificDisease,D017204
6241,8266996,PWS,SpecificDisease,D011218
6242,8266996,AS,SpecificDisease,D017204
6243,8266996,PWS,SpecificDisease,D011218
6247,1307245,Norrie disease,SpecificDisease,C537849
6248,1307245,X linked Norrie disease,SpecificDisease,C537849
6249,1307245,ND,SpecificDisease,C537849
6250,1307245,ND,Modifier,C537849
6251,1307245,Norrie disease,SpecificDisease,C537849
6255,7874117,Kniest dysplasia,SpecificDisease,C537207
6256,7874117,Kniest dysplasia,SpecificDisease,C537207
6257,7874117,chondrodysplasia,Modifier,D010009
6258,7874117,short trunk and extremities,SpecificDisease,D006130
6259,7874117,mid-face hypoplasia,DiseaseClass,D019767
6260,7874117,cleft palate,SpecificDisease,D002972
6261,7874117,myopia,DiseaseClass,D009216
6262,7874117,retinal detachment,SpecificDisease,D012163
6263,7874117,hearing loss,DiseaseClass,D034381
6264,7874117,Kniest dysplasia,SpecificDisease,C537207
6265,7874117,Kniest dysplasia,Modifier,C537207
6266,7874117,Kniest dysplasia,SpecificDisease,C537207
6267,7874117,Kniest dysplasia,SpecificDisease,C537207
6271,10434119,van der Woude syndrome,Modifier,C536528
6272,10434119,van der Woude syndrome,SpecificDisease,C536528
6273,10434119,vWS,SpecificDisease,C536528
6274,10434119,autosomal dominant clefting condition,DiseaseClass,C536528
6275,10434119,mucous cysts,SpecificDisease,D009078
6276,10434119,lower-lip pits,SpecificDisease,C536528
6278,10434119,vWS,Modifier,C536528
6279,10434119,vWS,Modifier,C536528
6280,10434119,cleft lip and/or palate,Modifier,D002971|D002972
6281,10434119,vWS,Modifier,C536528
6282,10434119,vWS,SpecificDisease,C536528
6286,3578281,Hypopigmentation,DiseaseClass,D017496
6287,3578281,Prader-Willi syndrome,SpecificDisease,D011218
6289,3578281,Prader-Willi syndrome,SpecificDisease,D011218
6290,3578281,PWS,SpecificDisease,D011218
6291,3578281,hypopigmentation,DiseaseClass,D017496
6292,3578281,PWS,Modifier,D011218
6293,3578281,hypopigmented,Modifier,D017496
6294,3578281,hypopigmentation,DiseaseClass,D017496
6295,3578281,hypopigmentation,DiseaseClass,D017496
6296,3578281,PWS,Modifier,D011218
6297,3578281,hypopigmentation,DiseaseClass,D017496
6298,3578281,hypopigmentation,DiseaseClass,D017496
6299,3578281,PWS,SpecificDisease,D011218
6300,3578281,hypopigmentation,DiseaseClass,D017496
6301,3578281,hypopigmentation,DiseaseClass,D017496
6305,495634,Deficiency of the fifth component of complement,SpecificDisease,OMIM:609536
6306,495634,deficiency of the fifth component of complement,SpecificDisease,OMIM:609536
6307,495634,gonococcal infection,SpecificDisease,D006069
6308,495634,C5-deficient,Modifier,OMIM:609536
6309,495634,C5 deficiency,SpecificDisease,OMIM:609536
6310,495634,C5 deficiency,SpecificDisease,OMIM:609536
6311,495634,Deficiency of C5,SpecificDisease,OMIM:609536
6312,495634,gonococcal infection,SpecificDisease,D006069
6316,8533762,Deficiency of glucose-6-phosphate dehydrogenase,SpecificDisease,D005955
6317,8533762,malaria,SpecificDisease,D008288
6318,8533762,G6PD deficiency,SpecificDisease,D005955
6319,8533762,G6PD deficiency,SpecificDisease,D005955
6320,8533762,G6PD deficiency,SpecificDisease,D005955
6321,8533762,G6PD deficiency,SpecificDisease,D005955
6322,8533762,G6PD deficiency,SpecificDisease,D005955
6326,1655284,Wilms' tumor,Modifier,D009396
6327,1655284,Denys-Drash syndrome,SpecificDisease,D030321
6328,1655284,Denys-Drash syndrome,SpecificDisease,D030321
6329,1655284,urogenital aberrations,DiseaseClass,D014564
6330,1655284,renal failure,SpecificDisease,D051437
6331,1655284,pseudohermaphroditism,SpecificDisease,D012734
6332,1655284,Wilms tumor,SpecificDisease,D009396
6333,1655284,nephroblastoma,SpecificDisease,D009396
6334,1655284,Wilms tumor,Modifier,D009396
6335,1655284,Denys-Drash syndrome,SpecificDisease,D030321
6336,1655284,Wilms tumors,SpecificDisease,D009396
6337,1655284,tumor,DiseaseClass,D009369
6338,1655284,Denys-Drash syndrome,SpecificDisease,D030321
6342,10366443,beta-glucuronidase deficiency,SpecificDisease,D016538
6343,10366443,mucopolysaccharidosis VII,SpecificDisease,D016538
6344,10366443,mucopolysaccharidosis VII,SpecificDisease,D016538
6345,10366443,autosomal recessive lysosomal storage disorder,DiseaseClass,D016464
6346,10366443,beta-glucuronidase deficiency,SpecificDisease,D016538
6347,10366443,MPS VII,Modifier,D016538
6351,10581027,periodontal disease,SpecificDisease,D010510
6352,10581027,palmoplantar keratosis,DiseaseClass,D007645
6353,10581027,Papillon-Lefevre syndrome,SpecificDisease,D010214
6354,10581027,keratosis palmoplantaris,DiseaseClass,D007645
6355,10581027,periodontopathia,SpecificDisease,D010510
6356,10581027,PLS,SpecificDisease,D010214
6357,10581027,autosomal recessive disorder,DiseaseClass,D030342
6358,10581027,periodontitis,SpecificDisease,D010518
6359,10581027,tooth loss,SpecificDisease,D016388
6360,10581027,Palmoplantar keratosis,DiseaseClass,D007645
6361,10581027,hyperkeratosis,SpecificDisease,D017488
6362,10581027,Keratosis,SpecificDisease,D007642
6363,10581027,PLS,Modifier,D010214
6364,10581027,periodontitis,SpecificDisease,D010518
6365,10581027,hyperkeratosis,SpecificDisease,D017488
6366,10581027,palmoplantar keratosis,DiseaseClass,D007645
6367,10581027,periodontitis,SpecificDisease,D010518
6368,10581027,periodontitis,SpecificDisease,D010518
6369,10581027,PLS,Modifier,D010214
6373,8563759,Brca1 deficiency,SpecificDisease,OMIM:604370
6374,8563759,embryonic lethality,DiseaseClass,D020964
6375,8563759,neuroepithelial abnormalities,DiseaseClass,D018302
6376,8563759,breast and ovarian cancer,Modifier,D061325
6378,8563759,ovarian cancers,SpecificDisease,D010051
6379,8563759,tumours,DiseaseClass,D009369
6380,8563759,tumour,Modifier,D009369
6381,8563759,cancer,Modifier,D009369
6382,8563759,Brca1-deficient,Modifier,OMIM:604370
6383,8563759,spina bifida,SpecificDisease,D016135
6384,8563759,anencephaly,SpecificDisease,D000757
6385,8563759,Brca1-deficient,Modifier,OMIM:604370
6389,8301658,X linked recessive thrombocytopenia,SpecificDisease,OMIM:313900
6390,8301658,thrombocytopenia,SpecificDisease,D013921
6391,8301658,immunological abnormalities,DiseaseClass,D007154
6392,8301658,X linked recessive thrombocytopenic disorder,SpecificDisease,OMIM:313900
6393,8301658,Wiskott-Aldrich syndrome,SpecificDisease,D014923
6394,8301658,WAS,SpecificDisease,D014923
6395,8301658,immune deficiencies,DiseaseClass,D007154
6396,8301658,X linked recessive thrombocytopenia,SpecificDisease,OMIM:313900
6397,8301658,WAS,Modifier,D014923
6398,8301658,WAS,Modifier,D014923
6402,7315872,cerebrotendinous xanthomatosis,SpecificDisease,D019294
6403,7315872,CTX,SpecificDisease,D019294
6404,7315872,cerebrotendinous xanthomatosis,SpecificDisease,D019294
6405,7315872,CTX,SpecificDisease,D019294
6406,7315872,CTX,Modifier,D019294
6407,7315872,cataract,SpecificDisease,D002386
6408,7315872,tendinous xanthomas,SpecificDisease,D014973
6409,7315872,CTX,SpecificDisease,D019294
6413,8408659,atherosclerosis,SpecificDisease,D050197
6414,8408659,CETP deficiency,SpecificDisease,OMIM:143470
6418,2571579,Huntington disease,SpecificDisease,D006816
6419,2571579,Huntington disease,SpecificDisease,D006816
6420,2571579,HD,SpecificDisease,D006816
6421,2571579,HD,SpecificDisease,D006816
6422,2571579,HD,Modifier,D006816
6426,3258663,von Willebrand,Modifier,D014842
6427,3258663,severe von Willebrand disease,SpecificDisease,D056729
6428,3258663,Severe von Willebrand disease,SpecificDisease,D056729
6429,3258663,von Willebrand,Modifier,D014842
6430,3258663,genetic abnormality,DiseaseClass,D030342
6431,3258663,genetic abnormalities,DiseaseClass,D030342
6432,3258663,severe von Willebrand disease,SpecificDisease,D056729
6437,7795591,retinoblastoma,SpecificDisease,D012175
6439,7795591,retinoblastoma,SpecificDisease,D012175
6443,2773936,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
6444,2773936,X-linked neurologic disorder of myelin metabolism,DiseaseClass,D020279
6445,2773936,inborn errors of myelin metabolism,DiseaseClass,D020279
6446,2773936,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
6447,2773936,neurologic disorders,DiseaseClass,D009422
6448,2773936,deficit of myelin,DiseaseClass,D003711
6449,2773936,Pelizaeus-Merzbacher,Modifier,OMIM:312080
6450,2773936,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
6451,2773936,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
6452,2773936,dysmyelinating disorder,DiseaseClass,D003711
6453,2773936,inborn errors of myelin metabolism,DiseaseClass,D020279
6454,2773936,Pelizaeus-Merzbacher disease (type II),SpecificDisease,OMIM:312080
6455,2773936,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
6459,7874163,Machado-Joseph disease,SpecificDisease,D017827
6460,7874163,Machado-Joseph disease,SpecificDisease,D017827
6461,7874163,MJD,SpecificDisease,D017827
6462,7874163,MJD,SpecificDisease,D017827
6463,7874163,MJD,SpecificDisease,D017827
6467,3659917,Duchenne muscular dystrophy,Modifier,D020388
6468,3659917,Duchenne muscular dystrophy,Modifier,D020388
6469,3659917,DMD,Modifier,D020388
6470,3659917,DMD,Modifier,D020388
6471,3659917,DMD,Modifier,D020388
6472,3659917,DMD,Modifier,D020388
6476,2303408,Deficiency of the murine fifth complement component (C5),SpecificDisease,OMIM:609536
6477,2303408,C5 deficiency,SpecificDisease,OMIM:609536
6478,2303408,deficient for C5,SpecificDisease,OMIM:609536
6479,2303408,C5 deficiency,SpecificDisease,OMIM:609536
6480,2303408,C5 deficiency,SpecificDisease,OMIM:609536
6481,2303408,C5-deficient,Modifier,OMIM:609536
6482,2303408,C5-deficient,Modifier,OMIM:609536
6483,2303408,C5 protein deficiency,SpecificDisease,OMIM:609536
6487,2241452,meningitis,SpecificDisease,D008581
6488,2241452,congenital deficiency of the C9 component of complement,SpecificDisease,OMIM:613825
6489,2241452,C9 deficiency,SpecificDisease,OMIM:613825
6490,2241452,C9 deficiency,SpecificDisease,OMIM:613825
6491,2241452,bacterial meningitis,SpecificDisease,D016920
6492,2241452,purulent meningitis,SpecificDisease,D008586
6493,2241452,acute meningococcal meningitis,SpecificDisease,D008585
6494,2241452,impairment of cellular immunity,DiseaseClass,D007153
6495,2241452,immunoglobulin deficiency,SpecificDisease,D004406
6496,2241452,complete deficiency of the C9 component,SpecificDisease,OMIM:613825
6497,2241452,complete C9 deficiency,SpecificDisease,OMIM:613825
6498,2241452,bacterial meningitis,SpecificDisease,D016920
6499,2241452,C9 deficiency,SpecificDisease,OMIM:613825
6500,2241452,recurrent meningitis,SpecificDisease,D008581+D012008
6501,2241452,complete C9 deficiency,SpecificDisease,OMIM:613825
6502,2241452,complement defect,DiseaseClass,D007153
6503,2241452,"bacterial, especially neisserial, infections",DiseaseClass,D016870
6507,6387532,adrenoleukodystrophy,SpecificDisease,D000326
6508,6387532,adrenoleukodystrophy,SpecificDisease,D000326
6509,6387532,ALD,SpecificDisease,D000326
6510,6387532,neurologic deterioration,DiseaseClass,D019636
6511,6387532,adenovirus infection,SpecificDisease,D000257
6512,6387532,ALD,SpecificDisease,D000326
6516,7458742,cataracts,SpecificDisease,D002386
6517,7458742,deficient in glucose-6-phosphate dehydrogenase,SpecificDisease,D005955
6518,7458742,Glucose-6-phosphate dehydrogenase (G6PD) deficiency,SpecificDisease,D005955
6519,7458742,cataractous,Modifier,D002386
6520,7458742,cataracts,SpecificDisease,D002386
6521,7458742,G6PD-deficient,Modifier,D005955
6523,7458742,G6PD deficiency,SpecificDisease,D005955
6524,7458742,galactosemic,Modifier,OMIM:230400
6525,7458742,riboflavin deficiency,SpecificDisease,D012257
6526,7458742,cataracts,SpecificDisease,D002386
6527,7458742,metabolic abnormalities,DiseaseClass,D008659
6531,2894613,Von Hippel-Lindau disease,SpecificDisease,D006623
6532,2894613,renal cell carcinoma,SpecificDisease,D002292
6533,2894613,Von Hippel-Lindau disease,SpecificDisease,D006623
