id,value,synthetic_class,1,abnormalities,autosomal,breast,c2,cancer,cancers,carcinomas,cell,colorectal,complement,congenital,deficiency,deficient,dehydrogenase,disease,disorder,disorders,dysplasia,dystrophy,familial,g6pd,hereditary,infections,inherited,linked,muscular,ovarian,protein,recessive,sporadic,syndrome,tumors,type,von
1781,nonhereditary cancer,Modifer,0,0,0,0,0,1.13009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06996,0,0,0,0,0,0,0,0,0,0,0,0
1782,nonketotic hyperglycinemia,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,nonneoplastic,Modifer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,nonocular tumors,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0191,0,0
1785,nonpapillary renal cell carcinoma,Modifer,0,0,0,0,0,0,0,0,1.04076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,nonsyndromic cleft lip and palate,CompositeMention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,normotriglyceridemic abetalipoproteinemia,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02044,0,0,0,0,0,0
1788,nystagmus,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,obese,Modifer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,obesity,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,ochronotic arthropathy,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,ocular anomalies,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,oculocerebrorenal syndrome,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11376,0,0,0
1794,oculocerebrorenal syndrome of Lowe,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11376,0,0,0
1795,odontoma,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,oligodendrocyte degeneration,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,oligodendroglioma,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,optic atrophy,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,oral cleft,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,oral mucosal lesions,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,oromandibular dystonia,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,osteolytic lesions,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,osteomata,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,osteomatous jaw lesions,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,osteosarcoma,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,ovarian and early-onset,CompositeMention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06903,0,0,0,0,0,0,0
1807,ovarian cancer,SpecificDisease,0,0,0,0,0,1.13009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06903,0,0,0,0,0,0,0
1808,ovarian cancers,SpecificDisease,0,0,0,0,0,1.13009,1.04024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06903,0,0,0,0,0,0,0
1809,ovarian carcinomas,SpecificDisease,0,0,0,0,0,0,0,1.03149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06903,0,0,0,0,0,0,0
1810,ovarian or breast cancer,CompositeMention,0,0,0,1.07284,0,1.13009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06903,0,0,0,0,0,0,0
1811,ovarian or other cancers,CompositeMention,0,0,0,0,0,1.13009,1.04024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06903,0,0,0,0,0,0,0
1812,ovarian tumor,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06903,0,0,0,0,0,0,0
1813,ovarian tumors,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06903,0,0,0,0,1.0191,0,0
1814,"ovarian, gastric, and biliary system carcinomas",CompositeMention,0,0,0,0,0,0,0,1.03149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06903,0,0,0,0,0,0,0
1815,palmoplantar hyperkeratosis,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,palmoplantar keratoderma (PPK) conditions,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,palmoplantar keratosis,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,pancreatic cancer,SpecificDisease,0,0,0,0,0,1.13009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,pancreatic cancers,SpecificDisease,0,0,0,0,0,1.13009,1.04024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,pancreatic cysts and tumors,CompositeMention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0191,0,0
1821,pancreatic malignancies,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,pancreatic tumors,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0191,0,0
1823,pancreatic tumour,Modifer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,"pancreatic, basal cell, colonic, breast, and cervical carcinomas",CompositeMention,0,0,0,1.07284,0,0,0,1.03149,1.04076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,papillary cystadenoma,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,papillary cystadenoma of the epididymis,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,papillary renal cell tumours,SpecificDisease,0,0,0,0,0,0,0,0,1.04076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,parathyroid adenomas,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,parathyroid tumor,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,parenchymal tumours of the kidney,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,paroxysmal dystonic choreoathetosis,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,paroxysmal nocturnal haemoglobinuria,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,paroxysmal nocturnal hemoglobinuria,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,partial LCAT deficiency,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,1.27601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,partial deficiencies of HPRT activity,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,partial or complete deficiency of Hmgic,CompositeMention,0,0,0,0,0,0,0,0,0,0,0,0,1.27601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,patchy alopecia,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,pattern dystrophy,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,pattern macular dystrophy,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,pediatric cancer of striated muscle,SpecificDisease,0,0,0,0,0,1.13009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,pendred syndrome,Modifer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11376,0,0,0
1842,periodontal disease,Modifer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,periodontitis,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,periodontopathia,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,peripheral arthritis,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,peripheral psoriatic arthritis,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,peroxisomal deficiency disorders,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,1.27601,0,0,0,1.09394,1.03708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,peroxisomal disease,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,peroxisomal disorder,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,peroxisomal disorders,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09394,1.03708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,personality disorders,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09394,1.03708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,phaeochromocytoma,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,phaeochromocytomas,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,phenotypic abnormalities,DiseaseClass,0,1.02722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,phenotypic color vision defects,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,phenylalanine hydroxylase deficiency,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,1.27601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,phenylketonuria,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,pheochromocytoma,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,pheochromocytomas,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,photoreceptor dystrophies,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,piebald,Modifer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,piebaldism,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,pigmented ocular fundus lesions,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,pilomatricomas,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,pineal and retinal tumours,CompositeMention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,pits and/or sinuses of the lower lip,CompositeMention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,pituitary-adrenal abnormality,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,platyspondyly,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,pneumonia,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,polycystic kidney disease,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,polyglutamine disease,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,polyposis,Modifer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,polyps,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,popliteal pterygia syndrome,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11376,0,0,0
1875,postnatal growth deficiency,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,1.27601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,predisposition to WT,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,premature atherosclerosis,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,premature death,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,premenopausal ovarian cancer,SpecificDisease,0,0,0,0,0,1.13009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06903,0,0,0,0,0,0,0
1880,primary HPT,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,primary dystonias,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,primary glioblastomas,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,primary lipomas,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,primary peritoneal cancer,SpecificDisease,0,0,0,0,0,1.13009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,progressive central demyelination,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,progressive cerebellar ataxia,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,progressive gait and limb ataxia,CompositeMention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,progressive skeletal myopathy,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,prolidase deficiency,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,1.27601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,prostate adenocarcinoma,Modifer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,prostate cancer,SpecificDisease,0,0,0,0,0,1.13009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,prostate carcinoma,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,prostate carcinomas,SpecificDisease,0,0,0,0,0,0,0,1.03149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,prostate tumors,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0191,0,0
1895,prostatic adenocarcinoma,Modifer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,prostatic cancer,SpecificDisease,0,0,0,0,0,1.13009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,"prostatic, pancreas, skin, and lung cancer",CompositeMention,0,0,0,0,0,1.13009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,protein S deficiency,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,1.27601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02044,0,0,0,0,0,0
1899,protein S deficiency type I,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,1.27601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02044,0,0,0,0,1.04437,0
1900,protein-import deficiency,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,1.27601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02044,0,0,0,0,0,0
1901,proteinuria,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02044,0,0,0,0,0,0
1902,pseudoglioma,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,pseudohermaphroditism,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,psoriasis,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,psoriatic arthropathy,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,psychiatric disorder,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,psychiatric disorders,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09394,1.03708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,ptosis,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,purulent meningitis,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,pyoderma gangrenosum,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,pyogenic infection,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,pyogenic infections,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01422,0,0,0,0,0,0,0,0,0,0,0
1913,pyruvate carboxylase deficiency,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,1.27601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,radiographic deformity of the fingers,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,rare diseases,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,"rare, sex-linked recessive, dysmyelinating disease of the central nervous system",DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1613,0,0,0,0,0,0,0,0,0,1.06076,0,0,0,1.03675,0,0,0,0,0
1917,rearrangement disorders,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09394,1.03708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,recessive disease,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1613,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03675,0,0,0,0,0
1919,recessive disorder,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09394,0,0,0,0,0,0,0,0,0,0,0,0,1.03675,0,0,0,0,0
1920,recessive disorders,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09394,1.03708,0,0,0,0,0,0,0,0,0,0,0,1.03675,0,0,0,0,0
1921,recessive genetic disorders,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09394,1.03708,0,0,0,0,0,0,0,0,0,0,0,1.03675,0,0,0,0,0
1922,recessive inherited disorder,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09394,0,0,0,0,0,0,0,1.05422,0,0,0,0,1.03675,0,0,0,0,0
1923,recessive multi-system disorder,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09394,0,0,0,0,0,0,0,0,0,0,0,0,1.03675,0,0,0,0,0
1924,recessive myotonia,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03675,0,0,0,0,0
1925,recessively inherited condition,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05422,0,0,0,0,1.03675,0,0,0,0,0
1926,recessively inherited disorder,DiseaseClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09394,0,0,0,0,0,0,0,1.05422,0,0,0,0,1.03675,0,0,0,0,0
1927,rectal polyp,Modifer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,recurrent meningitis,SpecificDisease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
